1100/19,10.3,1/7/2021
1101/14,15.1,1/24/2021
1103/19,8,1/20/2021
1103/20,9,1/18/2021
1104/20,13.4,1/7/2021
1104/20,13.9,1/21/2021
1106/19,10.9,1/27/2021
1106/20,7.5,1/13/2021
1107/14,12.2,1/28/2021
1107/19,10.9,1/27/2021
1109/17,7.2,1/5/2021
111/18,10.8,1/1/2021
1113/17,10.2,1/4/2021
1114/19,8.1,1/5/2021
1114/20,10.6,1/1/2021
1114/20,10.7,1/11/2021
1114/20,10.8,1/4/2021
1114/20,10.8,1/15/2021
1114/20,10.9,1/8/2021
1114/20,10.9,1/18/2021
1114/20,10.9,1/25/2021
1116/19,18.5,1/26/2021
1117/13,12.9,1/5/2021
1118/19,9.9,1/1/2021
1119/17,10.5,1/4/2021
1119/20,13.1,1/20/2021
112/09,13.4,1/17/2021
112/20,13,1/6/2021
1121/18,16.3,1/19/2021
1124/13,5.6,1/5/2021
1124/13,5.6,1/13/2021
1124/13,6.5,2/1/2021
1124/13,7.3,1/17/2021
1124/19,10.2,1/2/2021
1126/18,9.8,1/6/2021
1127/20,8.5,1/5/2021
1127/20,9.7,1/21/2021
1128/19,10.3,1/4/2021
1128/20,9.4,2/1/2021
1129/20,15.4,1/21/2021
1129/20,15.6,1/19/2021
1130/15,6.4,1/7/2021
1130/19,7.4,1/5/2021
1130/20,9.5,1/11/2021
1131/18,14,1/21/2021
1131/20,12.7,1/25/2021
1132/19,7,1/5/2021
1132/20,9.4,1/11/2021
1132/20,11.3,1/18/2021
1133/20,8.5,1/20/2021
1133/20,8.8,1/11/2021
1134/19,9,1/4/2021
1136/20,12.6,1/31/2021
1136/20,12.8,1/4/2021
1137/19,11.1,1/6/2021
1138/18,15,1/28/2021
114/10,14,1/14/2021
114/19,9.5,1/4/2021
114/20,9.9,1/6/2021
114/20,10,1/31/2021
1140/18,10.8,1/6/2021
1140/20,10.8,1/12/2021
1141/20,9.6,1/5/2021
1142/14,15.4,1/11/2021
1145/20,7,1/4/2021
115/11,14,1/21/2021
1157/13,8.7,1/27/2021
116/18,7.4,1/5/2021
116/18,9.4,1/14/2021
117/04,13.3,1/19/2021
118/19,10.8,1/12/2021
1182/19,11.8,1/6/2021
119/13,11.1,1/7/2021
1201/13,9,1/4/2021
1207/20,11.2,1/18/2021
121/17,13.5,1/21/2021
122/20,10.1,1/7/2021
1221/20,11.6,1/25/2021
1221/20,11.7,1/25/2021
1224/13,12.3,1/10/2021
1226/13,10.7,1/6/2021
123/14,5.4,1/6/2021
123/17,14.4,1/24/2021
1252/21,10.9,1/4/2021
126/02,10.5,2/1/2021
126/18,13,1/12/2021
1272/20,13.4,1/3/2021
128/18,10.2,1/11/2021
129/19,8.5,1/6/2021
13/20,7.9,1/4/2021
130/19,11.2,1/31/2021
130/19,12.2,1/3/2021
1301/20,13.8,1/7/2021
1306/18,9.6,1/19/2021
131/19,12.2,1/4/2021
1327/20,11.3,1/19/2021
135/19,16.1,1/12/2021
14/20,11.6,1/6/2021
140/2020,6.5,1/15/2021
1413/19,13.1,1/25/2021
143/19,11.9,1/13/2021
144/17,9.8,1/6/2021
145/19,10.3,1/14/2021
145/20,9,1/6/2021
1456/20,10.2,1/6/2021
1457/21,11.5,1/4/2021
1459/21,9.5,1/4/2021
146/19,14.2,1/10/2021
146/20,13.7,1/6/2021
146/21,8.4,1/23/2021
146/21,8.4,1/25/2021
146/21,9.1,1/27/2021
146/21,9.2,1/26/2021
146/21,9.6,1/16/2021
146/21,9.9,1/4/2021
1468/17,16.3,1/6/2021
148/21,14,1/27/2021
1483/20,12.9,1/8/2021
1490/20,9,1/18/2021
1492/18,15.4,1/31/2021
15/18,13.9,1/29/2021
15/2020,7.2,1/1/2021
15/21,11.9,1/11/2021
15/21,12,1/11/2021
152/19,6.8,1/4/2021
1537/09,11.7,1/5/2021
1539/,6.2,1/5/2021
154/20,11.3,1/28/2021
156/16,12.1,1/5/2021
156/16,12.1,2/1/2021
156/18,11.5,1/20/2021
156/19,9.2,1/5/2021
156/20,6.9,1/3/2021
1569/19,8.3,1/1/2021
158/07,13.5,1/24/2021
1585/21,8.9,1/4/2021
159/18,9.5,1/6/2021
159/20,16.3,1/11/2021
1590/19,15.4,1/11/2021
16/5,13.4,1/11/2021
160/11,7.5,1/19/2021
160/15,17.3,1/7/2021
166/20,9.8,1/8/2021
166/20,9.8,1/22/2021
166/20,9.9,1/18/2021
166/20,9.9,1/18/2021
166/20,10.2,1/15/2021
166/20,10.2,1/25/2021
166/20,10.3,1/11/2021
166/20,10.5,1/29/2021
166/2020,9.4,1/1/2021
166/2020,9.9,2/1/2021
17/17,15.1,1/17/2021
170/18,10.7,1/18/2021
1726/18,12.2,1/4/2021
173/18,10.9,1/5/2021
174/02,15.3,1/26/2021
175/16,13.8,1/24/2021
175/19,9.5,1/7/2021
175/19,12.8,1/4/2021
176/20,7.8,1/11/2021
176/20,8.3,1/30/2021
177/14,7.3,1/7/2021
179/09,15.5,1/19/2021
18/18,5.9,1/5/2021
18/19,10.7,1/21/2021
18/21,12.6,1/7/2021
180/14,14.5,1/28/2021
181/13,12.3,1/26/2021
181/15,13,1/22/2021
1819/21,10.8,1/6/2021
182/17,12,1/5/2021
182/18,8.6,1/20/2021
183/11,13.1,1/26/2021
183/13,14.6,1/31/2021
183/19,11.3,1/5/2021
184/20,10.2,1/27/2021
1857/14,11.6,1/4/2021
186/10,12.8,1/7/2021
186/20,13,1/26/2021
187/19,12,1/19/2021
187/19,12.7,1/29/2021
187/19,13.2,1/10/2021
188/11,10.3,1/7/2021
189/00,13,1/10/2021
189/18,10.2,1/5/2021
19/20,6.4,1/2/2021
19/20,7.2,1/6/2021
19/21,10.5,1/7/2021
190/06,14.7,1/7/2021
190/18,14.7,1/28/2021
190/19,9.9,1/22/2021
191/19,10.7,1/28/2021
192/11,14.5,1/24/2021
193/17,7.1,1/23/2021
195/12,12.8,1/17/2021
195/20,5.6,1/23/2021
1969/13,10.9,1/7/2021
197/20,8.3,1/4/2021
198/17,10.8,1/31/2021
198/17,11.4,1/3/2021
198/20,14.2,1/19/2021
1982/21,12.6,1/5/2021
199/12,8.6,1/4/2021
1996/18,11.2,1/25/2021
1996/19,12.6,1/7/2021
20/18,6,1/21/2021
20/20,7.1,1/7/2021
20/21,7.6,1/21/2021
200/14,15.1,1/5/2021
2004/13,13.8,1/19/2021
201/19,14.6,1/21/2021
2018/14,13.9,1/11/2021
202/5,12.3,1/8/2021
2021/00,14,1/19/2021
203/13,9.1,1/5/2021
203/16,13.5,1/7/2021
204/20,12.7,1/4/2021
206/16,14,1/11/2021
207/13,9.5,1/7/2021
2090/21,7.2,1/5/2021
21/20,13.4,1/1/2021
211/08,15,1/7/2021
211/17,12.7,1/5/2021
212/12,15.9,1/24/2021
213/18,12.9,1/17/2021
2139/13,11.8,1/7/2021
214/18,14.7,1/28/2021
214/20,10.8,1/25/2021
214/20,10.9,1/25/2021
215/20,11.5,1/27/2021
216/18,13.7,1/12/2021
217/17,12,1/20/2021
217/19,16.6,1/26/2021
218/13,10.1,1/19/2021
218/14,10.8,1/24/2021
218/15,11.2,1/26/2021
218/19,13.5,1/5/2021
218/19,13.5,1/12/2021
218/20,10,1/5/2021
219/04,12.3,1/25/2021
22/2021,8.5,1/7/2021
220/15,13.3,1/5/2021
221/20,11.8,1/4/2021
222/01,10.8,1/4/2021
223/12,12.3,1/18/2021
223/17,10.8,1/5/2021
224/14,14.7,1/12/2021
224/19,13.5,1/4/2021
225/14,13.3,1/5/2021
226/14,12.1,1/31/2021
227/18,9.7,1/4/2021
228/20,9.6,1/11/2021
229/16,10.8,1/29/2021
23/21,9.9,1/7/2021
230/19,16,1/21/2021
231/20,12.2,1/28/2021
232/19,8.1,1/1/2021
232/19,8.6,1/5/2021
232/20,17.2,1/22/2021
232/20,17.7,1/19/2021
232/2020,17.4,1/7/2021
233/09,11.9,1/25/2021
233/19,11.6,1/13/2021
233/21,9.5,1/3/2021
233/7,11.2,2/1/2021
234/20,10.3,1/21/2021
235/16,10.3,1/4/2021
235/21,9.4,1/2/2021
237/18,9.5,1/4/2021
237/20,8,1/5/2021
237/20,8.7,1/1/2021
238/19,15.5,1/28/2021
238/20,6.1,1/11/2021
238/20,6.3,1/5/2021
238/20,9.2,1/14/2021
2380/20,13,1/10/2021
239/14,14.4,1/24/2021
24/02,14.9,1/14/2021
24/2021,13.7,1/1/2021
240/20,12.8,1/7/2021
2445/21,10.3,1/13/2021
245/17,10.6,1/26/2021
245/19,13.6,1/4/2021
246/18,13,1/14/2021
2468/20,14.5,1/11/2021
247/16,17.9,1/12/2021
249/14,7.5,1/21/2021
250/08,14.6,1/8/2021
250/15,14.4,1/5/2021
250/20,6,1/5/2021
253/17,12.7,1/27/2021
254/10,14.2,1/26/2021
254/20,12.3,1/6/2021
255/14,7.7,1/6/2021
255/18,11.2,1/4/2021
256/201,5.7,1/6/2021
257/13,12.3,1/4/2021
257/18,11.2,1/4/2021
257/19,12.9,1/5/2021
259/04,13.9,1/11/2021
261/09,12.8,1/12/2021
262/19,8.1,1/3/2021
262/20,11.3,1/7/2021
263/19,12,1/6/2021
264/16,11.6,1/4/2021
265/20,13.1,1/26/2021
267/19,14.5,1/28/2021
268/15,14.8,1/7/2021
27/19,11.5,1/6/2021
27/20,13.2,1/27/2021
270/18,12.3,1/6/2021
271/11,15.2,1/7/2021
272/17,16.8,1/10/2021
273/16,12.6,1/4/2021
274/12,9.6,1/26/2021
274/12,14.7,2/1/2021
274/19,12.3,1/5/2021
274/19,12.3,1/5/2021
276/15,16.4,1/17/2021
276/20,6.5,1/20/2021
277/17,16.7,1/12/2021
277/18,9.2,1/5/2021
278/13,12.1,1/14/2021
278/17,12.9,1/26/2021
279/11,10.5,1/6/2021
279/13,8.5,1/12/2021
279/13,8.9,1/7/2021
28/21,8.7,1/8/2021
280/00,12.1,1/17/2021
280/14,9.6,1/1/2021
281/16,12.9,1/4/2021
283/18,9.8,1/1/2021
283/18,10.4,1/4/2021
283/18,10.4,1/7/2021
283/18,11.1,1/26/2021
283/18,11.2,1/11/2021
283/18,11.2,1/15/2021
283/18,11.5,1/18/2021
283/18,11.5,1/22/2021
283/18,11.6,2/1/2021
283/18,11.7,1/29/2021
2835/21,9,1/7/2021
284/13,14.8,1/17/2021
284/17,7.4,1/6/2021
284/19,12.8,1/5/2021
284/20,12.6,1/27/2021
284/20,12.8,1/4/2021
284/20,13.2,1/8/2021
284/20,13.3,1/11/2021
284/20,13.3,1/15/2021
284/20,13.3,1/18/2021
285/18,11.1,1/15/2021
286/03,15,1/7/2021
286/20,6.1,1/5/2021
287/17,11.1,1/22/2021
288/13,11.8,1/7/2021
288/20,10.8,1/4/2021
288/2020/IC,11.2,1/1/2021
2896/20,9.9,1/1/2021
29/04,10.7,1/5/2021
29/17,16.7,1/19/2021
290/19,11.1,1/6/2021
291/18,12,1/17/2021
292/20,8.5,1/5/2021
293/14,9.9,1/19/2021
293/17,13.4,1/10/2021
295/00,14.2,1/12/2021
295/19,9.8,1/27/2021
296/19,7.9,1/26/2021
297/16,10.3,1/16/2021
297/19,8.1,1/4/2021
298/20,15,1/26/2021
299/06,10.1,1/4/2021
299/19,11.3,1/5/2021
30/07,7.3,1/14/2021
30/2021,6.8,1/19/2021
300/16,6.9,1/4/2021
300/16,7,1/8/2021
301/19,10.4,1/7/2021
301/20,12.8,1/21/2021
302/20,11.8,1/6/2021
303/20,8.1,1/7/2021
305/11,12.7,1/4/2021
305/16,10.6,1/24/2021
31/04,10.8,1/14/2021
31/20,11.4,1/17/2021
31/21,8.6,1/21/2021
312/16,9.5,1/25/2021
312/16,9.6,1/25/2021
312/20,8.9,1/21/2021
312/20,14,1/7/2021
313/19,9.8,1/26/2021
313/19,10,1/12/2021
316/12,10.9,1/26/2021
318/14,10.7,1/22/2021
32/19,8.9,1/6/2021
32/21,8,1/11/2021
32/21,13.2,1/13/2021
320/06,10.6,1/4/2021
320/18,10.2,1/5/2021
322/09,12.9,1/7/2021
322/17,12.7,1/13/2021
324/14,15,1/21/2021
3247/20,11.8,1/1/2021
3248/21,6.9,1/8/2021
325/20,10.8,1/6/2021
328/02,10.9,1/7/2021
328/18,12.4,1/6/2021
329/16,11.5,1/21/2021
33/20,6.9,1/6/2021
33/20,7,1/2/2021
3306/21,14.1,1/8/2021
331/19,11.5,1/7/2021
332/18,15.5,1/5/2021
332/19,10.9,1/21/2021
333/18,11.2,1/27/2021
334/07,9.9,1/7/2021
336/05,13.7,1/21/2021
338/14,15.1,1/3/2021
338/18,13.7,1/14/2021
34/04,6.7,1/5/2021
34/12,12,1/27/2021
34/20,15.7,1/29/2021
34/2020,15.3,1/1/2021
340/00,11.3,1/12/2021
340/00,11.4,1/28/2021
340/09,14.8,1/7/2021
340/17,17.2,1/19/2021
341/17,9.9,1/3/2021
342/08,14.3,1/19/2021
343/20,11.1,1/7/2021
345/17,11.9,1/18/2021
345/19,12.9,1/24/2021
345/20,12.4,1/11/2021
346/20,10,1/31/2021
347/20,13.9,1/11/2021
349/19,17,1/17/2021
349/21,15.1,1/11/2021
350/18,10.3,1/15/2021
350/18,10.7,1/18/2021
350/18,10.8,1/29/2021
350/18,11.1,1/22/2021
350/18,11.1,1/25/2021
350/19,10.6,1/4/2021
351/06,10.7,1/5/2021
351/20,10.8,1/5/2021
352/18,12.4,1/14/2021
352/20,5.2,1/6/2021
353/06,12.1,1/14/2021
353/16,12.2,1/6/2021
3544/21,10.9,1/10/2021
357/17,12.6,1/5/2021
357/20,10,1/6/2021
357/20,11.6,1/27/2021
358/12,14.4,1/31/2021
358/17,11.8,1/4/2021
36/20,12.7,1/5/2021
360/17,13.2,1/21/2021
360/20,9.5,1/2/2021
361/16,12.4,1/24/2021
361/20,7.8,1/12/2021
362/04,10,1/10/2021
362/06,12.8,1/21/2021
362/15,8.2,1/7/2021
362/17,6.1,1/18/2021
362/20,13.6,1/30/2021
3620/20,14,1/4/2021
363/13,11,1/12/2021
363/19,14.5,1/19/2021
365/20,10.1,1/6/2021
366/16,10.4,1/4/2021
366/19,13.7,1/7/2021
367/07,12.9,1/24/2021
367/13,13.3,1/3/2021
367/13,13.3,1/31/2021
369/11,7.2,1/7/2021
369/19,11.3,1/11/2021
37/21,9.9,1/12/2021
37/21,10.8,1/26/2021
37/21,15.6,1/12/2021
370/10,13,1/24/2021
370/17,13.3,1/20/2021
372/13,11.7,1/5/2021
374/15,6.5,1/7/2021
374/15,9.4,1/4/2021
375/09,11.1,1/17/2021
376/19,13.6,1/12/2021
3766/21,7.5,1/30/2021
3766/21,7.8,1/24/2021
377/16,14.1,1/21/2021
378/17,13.6,1/18/2021
379/17,11.3,1/4/2021
379/18,12.3,1/12/2021
38/00,12.1,1/26/2021
38/16,12,1/18/2021
38/19,8.5,1/13/2021
38/20,10.2,1/8/2021
38/20,13.9,1/18/2021
380/08,8.5,1/4/2021
381/15,16.2,1/26/2021
381/15,17.1,1/18/2021
381/15,17.6,1/14/2021
382/20,9.9,1/4/2021
3821/21,13.4,1/14/2021
383/18,9.7,1/18/2021
383/19,11.8,1/20/2021
385/17,14.1,1/25/2021
385/18,12.7,1/26/2021
385/19,12.1,1/5/2021
386/19,12.1,1/27/2021
386/20,13.4,1/12/2021
387/19,11.3,1/20/2021
387/20,8.7,1/6/2021
3879/21,9.8,1/13/2021
388/07,10.5,1/24/2021
388/07,10.9,1/19/2021
388/07,11,1/12/2021
388/20,9.1,1/4/2021
389/17,9.9,1/7/2021
39/16,13.4,1/10/2021
39/2021,10.5,1/12/2021
39/21,10.5,1/15/2021
390/08,11.1,1/19/2021
390/18,10.7,1/7/2021
391/17,13.6,1/5/2021
392/8,11.2,1/1/2021
393/20,15.6,1/12/2021
394/19,14.8,1/14/2021
395/18,6.8,1/2/2021
396/00,10.8,1/21/2021
398/03,12.7,1/3/2021
398/14,13.3,1/4/2021
398/14,14.7,1/1/2021
398/20,6.4,1/7/2021
399/03,10.8,1/14/2021
399/12,10.3,1/10/2021
3992/21,7.2,1/19/2021
3992/21,9.1,1/11/2021
40/00,9.1,1/18/2021
40/20,12.1,1/18/2021
401/16,5.3,1/3/2021
401/17,8.3,1/29/2021
401/17,8.5,1/25/2021
403/16,12.3,1/6/2021
404/15,7.9,1/15/2021
405/10,9.8,1/4/2021
405/20,9.8,1/22/2021
407/03,10.2,1/7/2021
407/18,12.1,1/24/2021
407/20,8.1,1/1/2021
41/14,12.3,1/7/2021
41/18,14.1,1/21/2021
41/20,10.3,1/18/2021
410/20,11.8,1/26/2021
412/20,10,1/20/2021
415/15,9.9,1/12/2021
415/15,10.5,1/26/2021
415/17,7.8,1/4/2021
415/20,11.3,1/14/2021
42/10,14.9,1/3/2021
420/19,9.3,1/11/2021
421/19,12.7,1/6/2021
421/20,15.5,1/21/2021
423/12,10.5,1/22/2021
423/14,7.7,1/23/2021
423/16,11.8,1/21/2021
424/17,12.6,1/3/2021
424/19,8.6,1/7/2021
425/04,9.1,1/7/2021
425/18,10.1,1/5/2021
425/19,7.2,1/11/2021
427/11,7.8,1/5/2021
427/12,12.9,1/25/2021
427/18,7.9,1/7/2021
427/18,9,1/10/2021
43/10,9.2,1/12/2021
43/14,10.7,1/7/2021
43/21,8.6,1/20/2021
43/21,11.2,1/18/2021
430/10,8.1,1/5/2021
430/19,6.1,1/14/2021
430/20,8.6,1/7/2021
431/20,9.7,1/5/2021
432/18,10.6,1/6/2021
433/09,10.5,1/13/2021
434/17,14.1,1/24/2021
435/06,9.8,1/14/2021
435/18,15.8,1/20/2021
436/18,9.6,1/8/2021
438/06,10.5,1/5/2021
438/06,11.9,1/1/2021
438/17,13.4,1/4/2021
438/18,12.8,1/5/2021
438/19,15.9,1/14/2021
439/01,12.1,1/10/2021
44/19,14.3,1/1/2021
44/19,16.4,1/26/2021
44/20,11,1/5/2021
44/20,11,1/5/2021
44/20,11.3,1/19/2021
44/20,11.7,1/11/2021
44/20,11.8,1/26/2021
44/21,10.6,1/13/2021
44/21,14,1/18/2021
440/18,9.8,1/6/2021
440/20,11.3,1/6/2021
443/05,13.3,1/21/2021
444/18,7.8,1/8/2021
444/20,14.4,1/10/2021
4442/21,12,1/11/2021
445/14,13.5,1/31/2021
445/14,14,1/3/2021
446/07,13.9,1/26/2021
446/07,14,1/12/2021
446/18,17,1/17/2021
447/17,13.4,1/25/2021
449/20,8.7,1/2/2021
45/21,8.8,1/27/2021
45/21,16,1/18/2021
450/15,15.1,1/7/2021
451/17,12.4,1/6/2021
452/13,13.8,1/4/2021
455/12,5.3,1/5/2021
456/20,8.6,1/13/2021
457/19,15.4,1/17/2021
457/20,8.3,1/1/2021
459/11,6.6,1/12/2021
459/20,9.6,1/27/2021
46/21,11.6,1/20/2021
46/21,13.1,1/11/2021
461/12,15.3,1/20/2021
463/18,8.3,1/6/2021
463/20,11.8,1/6/2021
467/2021,10.4,1/5/2021
468/18,10.3,1/25/2021
468/19,18.5,1/4/2021
468/20,9.4,1/6/2021
469/18,11.9,1/18/2021
47/19,7.8,1/1/2021
47/19,7.8,1/6/2021
470/07,13,1/17/2021
470/13,17.8,1/17/2021
470/5,8.7,1/26/2021
471/02,15.9,1/12/2021
471/17,14.6,1/26/2021
471/20,6.8,1/12/2021
472/18,9.9,1/26/2021
472/20,10,1/6/2021
473/14,9.2,2/1/2021
474/20,11,1/31/2021
475/18,16.2,1/26/2021
4790/21,7.5,1/11/2021
48/18,14.6,1/15/2021
48/21,9.7,1/22/2021
480/16,11.1,1/1/2021
480/16,11.1,1/5/2021
480/16,11.2,1/27/2021
481/17,12.1,1/4/2021
481/19,10.7,1/20/2021
482/20,11.6,1/3/2021
482/20,13.8,1/4/2021
483/16,12.3,1/4/2021
483/19,12.1,1/8/2021
484/07,11.5,1/5/2021
484/19,15.7,1/4/2021
485/14,10.2,1/18/2021
485/14,10.9,1/4/2021
485/19,7.6,1/18/2021
486/20,10.9,1/7/2021
488/15,9.2,1/19/2021
49/05,12.5,1/6/2021
49/19,14,1/26/2021
49/19,14.5,1/7/2021
49/21,11,1/16/2021
49/21,11,1/21/2021
492/19,11.2,1/1/2021
492/20,10.1,1/11/2021
493/21,11.4,1/10/2021
495/20,9.6,1/4/2021
497/17,9.1,1/6/2021
499/21,8.3,1/9/2021
50/15,14.7,1/7/2021
50/20,10.1,1/6/2021
50/21,15.6,1/18/2021
502/14,8.8,1/4/2021
502/14,9.3,2/1/2021
505/11,10.6,1/4/2021
507/16,14.7,1/12/2021
5080/21,16.5,1/13/2021
509/17,10.8,1/14/2021
51/20,9,1/4/2021
510/15,13.9,1/26/2021
511/20,9,1/13/2021
512/21,11,1/8/2021
512/21,11.3,1/15/2021
513/19,12,1/4/2021
514/07,14.1,1/7/2021
515/01,12.8,1/10/2021
516/15,12,1/12/2021
516/16,13.2,1/12/2021
517/19,7.3,1/5/2021
518/20,11,1/17/2021
519/17,13.3,1/17/2021
52/07,12.9,1/31/2021
